real12,pred12,real3,pred3
65.875,66.04216,66.25,65.9534
66.111115,66.15994,64.625,66.08207
65.75,65.954636,66.333336,65.738754
66.5,66.06138,64.14286,65.90848
65.55556,65.92103,64.111115,65.794685
64.375,65.842964,57.5,65.79733
66.111115,65.86251,65.625,65.698044
66.5,65.70917,65.888885,65.50375
65.75,65.88714,66.75,65.50153
65.22222,65.951965,65.875,65.728455
63.875,66.0317,66.111115,65.77034
64.75,66.00899,65.75,65.77388
66.77778,66.081566,66.5,65.87358
64.125,66.056206,65.55556,65.87554
65.77778,66.014336,64.375,65.855194
64.75,66.01119,66.111115,65.91541
63.125,65.79243,66.5,65.75988
65.25,65.73638,65.75,65.63346
65.0,65.80002,65.22222,65.750305
58.5,65.91989,63.875,65.89327
65.888885,65.87476,64.75,65.82991
66.0,65.82005,66.77778,65.73608
66.111115,65.66089,64.125,65.467575
66.25,65.60296,65.77778,65.38294
66.875,65.70041,64.75,65.56376
66.22222,65.58951,63.125,65.36554
67.5,65.696884,65.25,65.502106
65.55556,65.67031,65.0,65.446915
67.5,65.522865,58.5,65.14662
63.625,65.55612,65.888885,65.260025
56.88889,65.54077,66.0,65.24424
66.55556,65.65786,66.111115,65.13709
64.625,65.742455,66.25,65.37954
64.75,65.78929,66.875,65.46406
65.0,65.80469,66.22222,65.50166
65.625,65.87578,67.5,65.64373
67.625,66.060585,65.55556,65.888954
66.75,65.93793,67.5,65.831055
68.0,66.11586,63.625,66.173706
65.333336,66.02467,56.88889,66.0472
64.0,66.17013,66.55556,66.21334
67.0,65.9242,64.625,65.77173
68.0,66.20407,64.75,65.71913
66.875,66.23987,65.0,66.0172
67.0,66.05659,65.625,65.71356
67.125,65.93724,67.625,65.49934
68.25,66.08009,66.75,65.67129
67.14286,66.226456,68.0,65.825806
66.25,66.50775,65.333336,66.21546
65.833336,66.596436,64.0,66.3528
66.55556,66.89401,67.0,66.61926
66.25,66.648796,68.0,66.38202
67.25,66.24987,66.875,65.94971
66.55556,66.60257,67.0,66.38992
67.625,67.190025,67.125,67.00941
67.5,67.3577,68.25,67.16167
67.77778,67.49159,67.14286,67.306274
68.25,67.750496,66.25,67.54514
69.125,67.972725,65.833336,67.82407
68.44444,67.86565,66.55556,67.75561
69.125,67.74078,66.25,67.526436
68.875,67.56175,67.25,67.331436
67.625,67.47128,66.55556,67.31752
65.75,67.39435,67.625,67.23697
68.111115,67.31441,67.5,67.23519
66.625,67.460495,67.77778,67.27976
66.875,67.47246,68.25,67.31511
67.888885,67.45608,69.125,67.3065
67.375,67.88525,68.44444,67.65604
69.0,68.00724,69.125,67.83517
68.5,68.02739,68.875,67.95105
68.875,68.39786,67.625,68.317665
59.75,68.34624,65.75,68.294975
68.0,68.7292,68.111115,68.597946
68.375,68.80632,66.625,68.584694
67.625,68.188576,66.875,68.0564
68.22222,68.30474,67.888885,68.17802
68.875,68.124374,67.375,68.003746
67.0,67.97304,69.0,67.81633
69.375,68.186104,68.5,68.02261
66.875,68.24098,68.875,68.03691
69.0,68.423164,59.75,68.227974
68.0,68.43635,68.0,68.35876
69.333336,68.64717,68.375,68.59387
69.375,68.45061,67.625,68.35577
65.77778,68.25916,68.22222,68.15997
69.0,68.52542,68.875,68.28909
69.125,68.40454,67.0,68.23512
69.375,68.43568,69.375,68.29156
68.44444,68.5473,66.875,68.400505
68.625,68.41097,69.0,68.2649
68.875,68.64493,68.0,68.527245
69.0,68.38716,69.333336,68.28877
68.77778,68.54487,69.375,68.48221
67.375,68.571045,65.77778,68.51196
69.42857,68.7163,69.0,68.678375
69.25,68.83697,69.125,68.83708
68.125,68.38097,69.375,68.30276
68.125,68.496216,68.44444,68.42709
69.44444,68.67424,68.625,68.65841
68.666664,68.704506,68.875,68.73953
68.333336,68.66937,69.0,68.70546
67.875,68.17844,68.77778,68.270966
68.888885,68.13207,67.375,68.24801
68.0,68.153885,69.42857,68.29725
68.666664,68.34493,69.25,68.43082
67.875,68.05763,68.125,68.12645
69.25,68.196655,68.125,68.27507
68.625,68.280525,69.44444,68.40645
68.125,68.26667,68.666664,68.34764
69.57143,68.349976,68.333336,68.34595
66.888885,68.44899,67.875,68.50167
69.125,68.479126,68.888885,68.51958
69.0,68.379425,68.0,68.44658
68.875,68.321365,68.666664,68.32341
68.77778,68.33093,67.875,68.33353
69.0,68.29808,69.25,68.30868
68.875,68.185074,68.625,68.21417
66.625,68.06801,68.125,68.12076
68.44444,68.11375,69.57143,68.18573
67.666664,68.18307,66.888885,68.2178
67.833336,68.11729,69.125,68.180504
67.77778,68.35938,69.0,68.40581
68.125,68.09322,68.875,68.174324
68.85714,68.2137,68.77778,68.31175
67.333336,68.29289,69.0,68.443054
67.22222,68.30631,68.875,68.47189
68.25,68.375275,66.625,68.51394
67.666664,68.432,68.44444,68.55203
67.25,68.4445,67.666664,68.54149
68.0,68.1607,67.833336,68.239395
68.125,68.13303,67.77778,68.24194
68.625,68.08929,68.125,68.17221
67.875,68.037834,68.85714,68.117004
66.625,67.990875,67.333336,68.05833
68.0,67.97699,67.22222,68.036835
68.5,68.02557,68.25,68.11632
67.333336,67.96448,67.666664,68.049286
65.875,67.90031,67.25,67.90755
67.625,67.930595,68.0,67.97202
66.625,67.97234,68.125,67.97303
67.625,67.9137,68.625,67.8881
68.25,67.92516,67.875,67.911156
68.85714,67.9685,66.625,67.97311
67.875,68.00002,68.0,67.986145
69.375,68.02047,68.5,68.036514
68.625,67.95319,67.333336,67.89417
67.625,68.00319,65.875,68.0
67.44444,68.12603,67.625,68.139786
68.22222,68.04728,66.625,68.02706
67.85714,67.85036,67.625,67.72813
68.125,67.86846,68.25,67.75594
68.25,67.80694,68.85714,67.65587
68.25,67.83836,67.875,67.67937
68.625,67.919655,69.375,67.78572
67.71429,68.10884,68.625,68.05772
66.625,68.180565,67.625,68.147865
66.333336,68.29132,67.44444,68.32436
69.125,68.29568,68.22222,68.32331
68.125,68.13853,67.85714,68.09201
68.125,68.03884,68.125,67.971344
68.625,68.08148,68.25,68.04883
67.888885,68.09005,68.25,68.02594
68.625,68.07949,68.625,68.01929
0.0,68.08951,67.71429,68.02352
66.0,68.12079,66.625,68.07266
67.888885,68.14744,66.333336,68.1298
67.25,68.133484,69.125,68.10003
68.125,68.001434,68.125,67.88324
66.666664,67.82602,68.125,67.634125
66.875,67.97582,68.625,67.92324
68.75,68.08373,67.888885,68.073166
69.44444,68.031044,68.625,68.01408
66.875,68.11726,0.0,68.17501
68.333336,68.12979,66.0,68.14367
65.75,68.21028,67.888885,68.24713
67.0,68.2552,67.25,68.47022
67.77778,68.27547,68.125,68.45411
66.875,68.18055,66.666664,68.01125
68.25,67.81341,66.875,67.95349
68.55556,67.78012,68.75,67.87513
66.25,67.72939,69.44444,67.83455
66.25,67.486176,66.875,67.62129
66.55556,67.6316,68.333336,67.72909
68.5,67.66484,65.75,67.866005
67.5,67.669334,67.0,67.79621
68.125,67.71986,67.77778,67.8408
69.5,67.71111,66.875,67.760635
68.28571,67.597305,68.25,67.645294
68.77778,67.738014,68.55556,67.822525
68.75,67.57305,66.25,67.674385
66.22222,67.60221,66.25,67.749565
67.125,67.67527,66.55556,67.87727
67.888885,67.43513,68.5,67.609055
68.875,67.3114,67.5,67.43979
68.666664,67.21861,68.125,67.344246
68.375,67.20887,69.5,67.430374
69.22222,67.17961,68.28571,67.42509
68.375,67.14886,68.77778,67.439674
66.0,67.525246,68.75,67.826355
68.25,67.52385,66.22222,67.83145
66.888885,67.6008,67.125,67.91497
65.875,67.65204,67.888885,67.963585
66.77778,67.41923,68.875,67.65773
69.25,67.40756,68.666664,67.64385
68.0,67.52567,68.375,67.780136
68.75,67.528946,69.22222,67.82931
66.111115,67.51629,68.375,67.88855
69.125,67.505714,66.0,67.87149
68.4,67.40029,68.25,67.84085
66.75,67.409546,66.888885,67.81457
65.333336,67.062965,65.875,67.425575
66.125,67.16868,66.77778,67.49598
68.125,67.1399,69.25,67.470566
66.22222,66.93081,68.0,67.2697
67.5,66.90559,68.75,67.2017
67.125,66.92918,66.111115,67.36989
66.75,66.97228,69.125,67.38887
67.22222,66.88626,68.4,67.3969
61.555557,66.75927,66.75,67.13906
67.5,66.76588,65.333336,67.16383
62.375,66.777176,66.125,67.08037
69.333336,66.599045,68.125,66.8358
65.625,66.8103,66.22222,67.01547
66.125,66.83636,67.5,67.00204
65.22222,66.747284,67.125,66.98067
67.125,66.49594,66.75,66.59593
67.55556,66.30609,67.22222,66.32477
68.0,66.283035,61.555557,66.2632
65.125,66.37881,67.5,66.27876
67.0,66.5651,62.375,66.47545
66.0,66.555016,69.333336,66.15062
63.0,66.46369,65.625,66.09354
69.5,66.374214,66.125,65.82863
67.375,66.1405,65.22222,65.853645
67.333336,66.415016,67.125,66.07116
67.0,66.1834,67.55556,65.88673
67.22222,66.63803,68.0,66.1643
66.25,66.627945,65.125,66.27177
68.77778,66.82048,67.0,66.47902
67.375,66.97937,66.0,66.683876
65.625,67.09715,63.0,66.742615
69.0,67.16719,69.5,66.88716
65.625,67.25745,67.375,66.95168
67.625,67.07533,67.333336,66.67217
68.44444,67.4294,67.0,67.127014
67.125,67.3822,67.22222,67.08435
66.125,67.47417,66.25,67.19091
66.0,67.42553,68.77778,67.26092
68.875,67.36964,67.375,67.2196
67.666664,67.31398,65.625,67.119896
68.75,67.5799,69.0,67.50912
66.625,67.61513,65.625,67.54524
67.75,67.54771,67.625,67.41314
68.666664,67.72168,68.44444,67.67096
68.125,67.54825,67.125,67.445145
68.5,67.57712,66.125,67.487785
66.0,67.62944,66.0,67.61487
68.375,67.539825,68.875,67.50104
67.875,67.39588,67.666664,67.33089
68.375,67.35833,68.75,67.26995
65.125,67.554565,66.625,67.5577
67.888885,67.630974,67.75,67.643555
67.25,67.79088,68.666664,67.82369
66.75,67.687836,68.125,67.69135
68.111115,67.71072,68.5,67.688416
66.0,67.81169,66.0,67.86041
67.0,67.86586,68.375,67.93522
68.25,67.928406,67.875,68.002525
68.625,67.731,68.375,67.743515
65.111115,67.720566,65.125,67.754875
65.25,67.74738,67.888885,67.810844
64.875,67.83563,67.25,67.92632
66.111115,67.62775,66.75,67.62109
65.25,67.74761,68.111115,67.77335
64.75,67.72684,66.0,67.73554
66.5,67.64921,67.0,67.599556
67.44444,67.79046,68.25,67.76119
67.75,67.70997,68.625,67.62556
66.0,67.67575,65.111115,67.593925
66.25,67.790695,65.25,67.76221
67.666664,67.85759,64.875,67.87528
68.28571,67.54826,66.111115,67.501564
69.0,67.390724,65.25,67.239586
69.0,67.33764,64.75,67.10762
67.0,67.38557,66.5,67.10186
67.625,67.286545,67.44444,66.982254
66.77778,67.107956,67.75,66.74572
67.0,67.147934,66.0,66.73507
66.875,67.3809,66.25,67.07884
65.888885,67.4724,67.666664,67.24813
65.888885,67.33975,68.28571,67.12132
67.625,67.3194,69.0,67.11688
66.888885,67.56096,69.0,67.42858
65.375,67.75841,67.0,67.708786
68.625,67.90927,67.625,67.934235
59.11111,68.08292,66.77778,68.1285
67.0,67.94493,67.0,67.95136
67.75,67.90572,66.875,67.90833
68.0,67.79459,65.888885,67.77464
68.125,67.72409,65.888885,67.69453
68.44444,67.63196,67.625,67.604004
69.0,67.459854,66.888885,67.38793
67.0,67.363365,65.375,67.250984
68.22222,67.49821,68.625,67.449265
69.0,67.40577,59.11111,67.35518
67.55556,67.120575,67.0,66.98171
67.75,67.373924,67.75,67.34363
68.77778,67.42899,68.0,67.27465
66.375,67.40856,68.125,67.32393
68.14286,67.48744,68.44444,67.42185
67.625,67.41226,69.0,67.30731
67.22222,67.48563,67.0,67.439705
68.875,67.59581,68.22222,67.58197
69.0,67.75324,69.0,67.78212
67.888885,67.7089,67.55556,67.74561
68.0,67.838486,67.75,67.87143
68.85714,68.105316,68.77778,68.16612
67.0,68.00986,66.375,68.04868
68.44444,68.07951,68.14286,68.08401
67.28571,68.26902,67.625,68.29489
67.111115,68.05359,67.22222,68.00637
68.75,68.05833,68.875,68.02806
60.333332,68.09274,69.0,68.06011
67.125,67.97653,67.888885,67.91063
67.625,68.15563,68.0,68.12342
67.375,68.26887,68.85714,68.25202
68.5,68.18518,67.0,68.15453
67.875,68.16502,68.44444,68.128204
69.125,68.28558,67.28571,68.26861
67.888885,68.14613,67.111115,68.08307
67.25,68.18647,68.75,68.14137
67.5,68.10456,60.333332,68.04803
68.14286,67.98153,67.125,67.90425
68.375,68.11985,67.625,68.09382
69.333336,68.04303,67.375,67.92772
68.125,67.88526,68.5,67.74714
68.666664,67.78339,67.875,67.65555
69.22222,67.711105,69.125,67.554726
65.71429,67.89981,67.888885,67.781944
68.75,68.01635,67.25,67.90265
67.666664,68.20646,67.5,68.12574
67.55556,68.26699,68.14286,68.17183
69.0,68.14616,68.375,68.04521
69.375,68.16575,69.333336,68.05888
68.0,68.37358,68.125,68.28513
68.5,68.53063,68.666664,68.45178
67.44444,68.69589,69.22222,68.641266
68.25,68.6024,65.71429,68.49502
69.0,68.547775,68.75,68.45287
68.28571,68.568115,67.666664,68.49614
68.25,68.267075,67.55556,68.12156
68.0,68.37255,69.0,68.28227
68.888885,68.37347,69.375,68.23478
68.5,68.278755,68.0,68.149925
69.0,68.46349,68.5,68.368065
67.77778,68.70047,67.44444,68.61909
68.44444,68.649216,68.25,68.54234
68.77778,68.70175,69.0,68.58703
69.5,68.5755,68.28571,68.49234
69.0,68.57909,68.25,68.4839
68.25,68.734535,68.0,68.51884
68.55556,68.60012,68.888885,68.54846
69.25,68.47379,68.5,68.45972
68.25,68.37878,69.0,68.32182
67.875,68.27012,67.77778,68.27978
69.0,68.44884,68.44444,68.42468
69.375,68.75477,68.77778,68.61933
68.875,68.45076,69.5,68.46593
67.75,68.47164,69.0,68.469925
68.875,68.80995,68.25,68.600876
68.111115,68.80788,68.55556,68.74665
68.25,68.79816,69.25,68.78277
68.55556,68.7548,68.25,68.720055
68.833336,68.6005,67.875,68.6212
69.111115,68.51156,69.0,68.5896
69.22222,68.55266,69.375,68.58535
69.57143,68.468346,68.875,68.47958
69.5,68.645966,67.75,68.63889
68.22222,68.73561,68.875,68.80315
68.77778,68.786995,68.111115,68.85327
69.0,68.68113,68.25,68.67415
69.5,68.63301,68.55556,68.63538
68.77778,68.60599,68.833336,68.60093
69.0,68.54423,69.111115,68.54526
68.666664,68.54282,69.22222,68.550606
69.125,68.58353,69.57143,68.61141
69.0,68.66512,69.5,68.71264
69.0,68.7229,68.22222,68.787735
69.125,68.80677,68.77778,68.88889
68.75,68.84202,69.0,68.925766
69.125,68.726166,69.5,68.774925
69.55556,68.68849,68.77778,68.732185
69.0,68.735565,69.0,68.78532
68.71429,68.77858,68.666664,68.83723
67.77778,68.750916,69.125,68.80613
68.875,68.72458,69.0,68.77954
68.125,68.68529,69.0,68.72804
67.44444,68.62566,69.125,68.674324
69.25,68.69824,68.75,68.754875
68.77778,68.70224,69.125,68.773254
68.375,68.724686,69.55556,68.79924
68.25,68.68581,69.0,68.750015
68.625,68.69727,68.71429,68.760216
67.22222,68.74604,67.77778,68.825356
68.75,68.737526,68.875,68.817635
67.625,68.6361,68.125,68.74942
67.666664,68.4745,67.44444,68.56307
68.0,68.46097,69.25,68.57805
68.375,68.38338,68.77778,68.510925
68.0,68.23749,68.375,68.33924
68.0,68.32595,68.25,68.48777
68.375,68.34063,68.625,68.55855
67.55556,68.24966,67.22222,68.49524
67.71429,68.20214,68.75,68.43758
67.875,68.202644,67.625,68.45776
67.22222,68.08327,67.666664,68.251236
68.125,68.101944,68.0,68.289856
67.55556,68.05878,68.375,68.203476
67.57143,67.9696,68.0,68.08644
67.666664,67.96922,68.0,68.08271
67.375,68.002975,68.375,68.13602
67.625,67.98134,67.55556,68.09946
67.0,67.94477,67.71429,68.044914
58.75,68.01092,67.875,68.12469
67.77778,67.90813,67.22222,68.009285
66.25,67.887764,68.125,67.989944
67.44444,67.944275,67.55556,68.03703
67.71429,67.88815,67.57143,67.92525
68.875,67.938614,67.666664,67.97487
67.125,67.9561,67.375,67.97808
67.888885,67.94127,67.625,67.94906
67.85714,67.91175,67.0,67.88914
67.5,67.86293,58.75,67.8204
67.333336,67.914246,67.77778,67.85674
66.875,67.85512,66.25,67.79338
67.5,67.92297,67.44444,67.74941
67.875,67.88132,67.71429,67.82841
67.125,67.88272,68.875,67.67867
67.77778,67.77341,67.125,67.55021
67.75,67.90863,67.888885,67.68883
67.888885,68.009605,67.85714,67.884995
66.25,67.95582,67.5,67.81579
68.111115,67.956856,67.333336,67.862
67.5,67.94701,66.875,67.913124
67.55556,67.84128,67.5,67.69752
69.0,67.838486,67.875,67.77441
68.77778,67.90562,67.125,67.79683
67.375,67.90674,67.77778,67.80521
69.22222,67.92575,67.75,67.82358
67.875,67.93131,67.888885,67.79528
67.85714,67.99149,66.25,67.83554
0.0,68.04968,68.111115,67.912704
68.71429,68.09968,67.5,67.91863
68.0,68.00186,67.55556,67.75033
68.0,68.08344,69.0,67.872086
68.625,68.14087,68.77778,67.917816
67.375,68.156746,67.375,67.94137
68.888885,68.25544,69.22222,68.13704
68.625,68.38275,67.875,68.30128
69.5,68.30032,67.85714,68.17466
68.125,68.284065,0.0,68.50343
67.55556,68.6088,68.71429,68.5368
68.71429,68.61534,68.0,68.57932
68.25,68.47664,68.0,68.71673
68.875,68.77823,68.625,68.82042
66.75,68.6623,67.375,68.52358
67.875,68.48859,68.888885,68.513626
67.55556,68.50998,68.625,68.54965
69.111115,68.48923,69.5,68.50656
67.77778,68.61052,68.125,68.58692
66.75,68.63731,67.55556,68.61761
69.22222,68.72677,68.71429,68.730484
66.71429,68.65084,68.25,68.65336
68.375,68.53772,68.875,68.52332
68.44444,68.55374,66.75,68.56475
68.75,68.5273,67.875,68.5385
67.5,68.59123,67.55556,68.598465
67.625,68.43019,69.111115,68.41208
68.888885,68.37756,67.77778,68.33912
68.625,68.340805,66.75,68.306854
69.25,68.44729,69.22222,68.43968
67.875,68.43629,66.71429,68.4364
67.875,68.185394,68.375,68.16257
68.5,68.30225,68.44444,68.31941
67.888885,68.15761,68.75,68.16895
69.44444,68.08525,67.5,68.12134
68.375,68.18275,67.625,68.24833
67.375,68.13157,68.888885,68.251976
68.42857,68.01172,68.625,68.13649
67.375,67.96645,69.25,68.06127
66.5,68.04256,67.875,68.18144
66.875,68.12187,67.875,68.28656
67.125,68.227425,68.5,68.41817
69.25,68.12768,67.888885,68.30953
67.333336,68.03021,69.44444,68.19321
59.857143,68.031975,68.375,68.2297
68.333336,67.98244,67.375,68.19541
67.625,68.07008,68.42857,68.33506
64.375,68.07683,67.375,68.33174
63.444443,67.90488,66.5,68.13718
66.875,67.93536,66.875,68.1765
68.44444,67.795166,67.125,68.05188
69.125,67.51841,69.25,67.74687
67.0,67.3925,67.333336,67.633514
68.111115,67.31377,59.857143,67.55198
68.25,67.579346,68.333336,67.871025
67.44444,67.57948,67.625,67.83818
66.125,67.255424,64.375,67.50845
65.875,67.471,63.444443,67.68929
66.55556,67.32489,66.875,67.56862
67.125,66.73818,68.44444,66.84493
65.77778,66.516525,69.125,66.578995
68.0,66.8218,67.0,66.88097
67.5,67.02084,68.111115,67.11825
68.666664,67.13056,68.25,67.21414
63.75,67.118614,67.44444,67.17375
68.625,67.121376,66.125,67.192726
68.375,67.32564,65.875,67.35528
68.333336,67.30754,66.55556,67.29517
66.625,67.417,67.125,67.25736
64.375,67.45514,65.77778,67.22436
67.625,67.47688,68.0,67.17911
63.125,67.55344,67.5,67.1808
69.25,67.58529,68.666664,67.20434
64.55556,67.662865,63.75,67.310005
69.666664,67.85117,68.625,67.45545
67.125,67.77301,68.375,67.49262
66.75,67.6332,68.333336,67.22027
69.25,67.79117,66.625,67.49675
69.375,67.96707,64.375,67.66041
66.0,68.04211,67.625,67.73212
69.75,68.063576,63.125,67.7621
67.0,67.91021,69.25,67.55835
68.625,68.01968,64.55556,67.72242
68.25,67.89411,69.666664,67.519066
68.0,68.187645,67.125,67.87426
68.888885,67.93213,66.75,67.54402
68.0,68.24902,69.25,68.03599
67.125,68.196045,69.375,67.96442
67.333336,68.10646,66.0,67.89447
68.85714,68.28175,69.75,68.17109
67.75,68.41823,67.0,68.37581
68.25,68.22032,68.625,68.14615
68.888885,68.29153,68.25,68.34572
68.5,68.238144,68.0,68.218765
68.0,68.27165,68.888885,68.25467
68.333336,68.31968,68.0,68.32106
66.75,68.22775,67.125,68.22269
68.125,68.3313,67.333336,68.35548
67.77778,68.29657,68.85714,68.328636
68.0,68.246544,67.75,68.26349
67.625,68.14652,68.25,68.15105
68.44444,68.218346,68.888885,68.28444
69.375,68.28126,68.5,68.33361
69.0,68.31596,68.0,68.388
68.5,68.4237,68.333336,68.48856
67.875,68.406654,66.75,68.463234
68.77778,68.39436,68.125,68.47433
68.5,68.412544,67.77778,68.4619
68.375,68.27268,68.0,68.28517
68.0,68.254,67.625,68.28813
66.42857,68.267166,68.44444,68.30181
68.75,68.272675,69.375,68.29026
68.55556,68.28842,69.0,68.30242
68.875,68.35849,68.5,68.37663
68.55556,68.48461,67.875,68.54814
68.375,68.54938,68.77778,68.626366
68.625,68.549934,68.5,68.62413
68.666664,68.516235,68.375,68.56911
68.71429,68.597824,68.0,68.64867
69.55556,68.63341,66.42857,68.6989
68.375,68.63082,68.75,68.69826
68.666664,68.57039,68.55556,68.6214
69.111115,68.357834,68.875,68.340164
69.125,68.46466,68.55556,68.466385
68.44444,68.56491,68.375,68.59538
68.375,68.60826,68.625,68.64649
69.25,68.56291,68.666664,68.59262
68.625,68.54222,68.71429,68.54525
69.14286,68.58507,69.55556,68.60914
68.666664,68.64379,68.375,68.67373
69.25,68.65423,68.666664,68.684616
68.888885,68.754265,69.111115,68.81215
68.875,68.70258,69.125,68.74235
68.5,68.64354,68.44444,68.67651
69.111115,68.7033,68.375,68.745766
68.875,68.723885,69.25,68.77791
67.5,68.62681,68.625,68.66298
68.5,68.57718,69.14286,68.60172
68.888885,68.69219,68.666664,68.75743
68.5,68.75204,69.25,68.80468
68.0,68.78984,68.888885,68.85527
68.875,68.795746,68.875,68.85124
68.55556,68.78023,68.5,68.84506
69.375,68.839294,69.111115,68.90445
69.125,68.87164,68.875,68.95071
68.44444,68.80229,67.5,68.8595
68.875,68.81453,68.5,68.87761
68.0,68.79859,68.888885,68.858185
68.0,68.60074,68.5,68.61582
69.0,68.60377,68.0,68.62084
69.25,68.660515,68.875,68.69559
68.25,68.63333,68.55556,68.66956
67.625,68.57084,69.375,68.59626
68.25,68.67241,69.125,68.70625
67.875,68.70012,68.44444,68.7422
69.0,68.78327,68.875,68.83671
69.5,68.82446,68.0,68.881165
68.0,68.75925,68.0,68.798035
69.5,68.750336,69.0,68.78806
69.375,68.68798,69.25,68.70839
69.0,68.61403,68.25,68.61481
68.875,68.70938,67.625,68.7236
69.125,68.75671,68.25,68.790146
68.625,68.69884,67.875,68.72031
68.888885,68.576195,69.0,68.56691
69.375,68.57763,69.5,68.56532
68.75,68.521034,68.0,68.492195
68.85714,68.62738,69.5,68.630455
68.75,68.74315,69.375,68.77254
69.111115,68.66521,69.0,68.676956
67.5,68.837654,68.875,68.87511
69.125,68.93394,69.125,68.980545
69.111115,68.91109,68.625,68.96841
69.125,68.893906,68.888885,68.94009
69.0,68.90628,69.375,68.95518
60.375,68.88746,68.75,68.92487
68.55556,68.87156,68.85714,68.90795
68.5,68.8822,68.75,68.93048
68.0,68.810425,69.111115,68.861305
69.625,68.76353,67.5,68.83218
69.111115,68.74884,69.125,68.81031
68.0,68.769806,69.111115,68.82234
69.0,68.61192,69.125,68.64071
68.55556,68.70853,69.0,68.75793
69.125,68.786674,60.375,68.85426
68.666664,68.79282,68.55556,68.85932
69.333336,68.8163,68.5,68.87917
69.5,68.767365,68.0,68.83194
68.666664,68.72844,69.625,68.74478
68.25,68.69997,69.111115,68.706566
69.111115,68.489655,68.0,68.42764
69.0,68.59369,69.0,68.61523
68.55556,68.71861,68.55556,68.73732
69.375,68.53203,69.125,68.52817
69.375,68.60107,68.666664,68.63516
69.375,68.65077,69.333336,68.689026
68.5,68.6762,69.5,68.72739
67.77778,68.6716,68.666664,68.72339
69.0,68.73334,68.25,68.7906
69.375,68.836426,69.111115,68.89602
68.55556,68.801796,69.0,68.861786
69.875,68.66705,68.55556,68.72713
69.0,68.71996,69.375,68.77754
69.625,68.760506,69.375,68.825165
68.75,68.73975,69.375,68.787704
67.888885,68.75424,68.5,68.788124
68.666664,68.809105,67.77778,68.84284
69.5,68.862404,69.0,68.90301
68.77778,68.8348,69.375,68.87528
68.625,68.68022,68.55556,68.69702
67.888885,68.72982,69.875,68.765045
68.111115,68.81983,69.0,68.87923
69.375,68.729515,69.625,68.78748
69.333336,68.835594,68.75,68.919395
68.75,68.846016,67.888885,68.923584
68.25,68.887634,68.666664,68.979546
69.5,68.867065,69.5,68.95011
69.22222,68.69478,68.77778,68.75421
69.25,68.65119,68.625,68.70343
69.22222,68.78651,67.888885,68.85632
69.75,68.762375,68.111115,68.83408
68.0,68.67976,69.375,68.7409
68.25,68.55782,69.333336,68.591896
61.11111,68.459785,68.75,68.479935
68.75,68.63664,68.25,68.692406
69.666664,68.709564,69.5,68.807236
68.0,68.697105,69.22222,68.78744
68.888885,68.596504,69.25,68.707245
69.25,68.707344,69.22222,68.803185
66.625,68.72506,69.75,68.85814
69.55556,68.7489,68.0,68.87302
69.125,68.72844,68.25,68.85103
69.111115,68.7895,61.11111,68.914276
68.666664,68.641304,68.75,68.731316
68.14286,68.52836,69.666664,68.62723
68.125,68.61376,68.0,68.722374
69.22222,68.51433,68.888885,68.70399
68.75,68.64254,69.25,68.84953
69.28571,68.34445,66.625,68.50484
69.0,68.3161,69.55556,68.455475
68.71429,68.38563,69.125,68.601776
68.0,68.13595,69.111115,68.25872
67.75,68.30742,68.666664,68.463905
68.0,68.502106,68.14286,68.633316
67.5,68.47384,68.125,68.63392
68.625,68.44869,69.22222,68.58487
66.55556,68.31988,68.75,68.469696
68.125,68.24446,69.28571,68.40786
68.25,68.34967,69.0,68.54117
66.44444,68.32131,68.71429,68.56675
68.125,68.35793,68.0,68.61346
67.85714,68.379036,67.75,68.61903
66.75,68.38459,68.0,68.596794
68.111115,68.3397,67.5,68.435104
68.125,68.228546,68.625,68.316
67.875,68.23064,66.55556,68.29292
67.888885,68.14978,68.125,68.18034
69.125,68.14128,68.25,68.20491
67.55556,67.96505,66.44444,67.93286
68.25,67.9837,68.125,68.01131
68.333336,68.0728,67.85714,68.125885
67.5,67.8573,66.75,67.799515
68.55556,67.89691,68.111115,67.9174
67.125,67.94702,68.125,67.95433
68.55556,67.839325,67.875,67.803375
68.875,67.91444,67.888885,67.86002
68.0,68.009796,69.125,67.9934
67.666664,68.012054,67.55556,67.98479
67.55556,67.969284,68.25,67.93973
60.125,68.10536,68.333336,68.13969
66.75,68.12697,67.5,68.15245
68.0,68.08179,68.55556,68.13275
68.25,68.01916,67.125,68.06802
66.625,68.01523,68.55556,68.04686
68.125,68.13858,68.875,68.17059
68.125,68.05581,68.0,68.093994
68.625,68.145065,67.666664,68.1665
69.0,68.265205,67.55556,68.31614
69.0,68.24169,60.125,68.24258
67.666664,68.16986,66.75,68.13207
68.625,68.15619,68.0,68.10849
67.125,68.150406,68.25,68.04817
67.5,68.119385,66.625,67.90101
67.22222,68.21571,68.125,68.083046
65.875,68.22765,68.125,68.10469
67.25,68.05757,68.625,67.86781
68.0,68.14565,69.0,67.9526
69.0,68.1806,69.0,67.98999
0.0,68.09949,67.666664,67.97443
0.0,68.187256,68.625,68.12956
0.0,68.26048,67.125,68.32213
0.0,68.20378,67.5,68.25118
0.0,68.197296,67.22222,68.21973
0.0,68.136444,65.875,68.10183
0.0,68.05595,67.25,68.01617
0.0,67.9956,68.0,67.93342
0.0,67.85113,69.0,67.67395
